year,quarter,market,dur_stay,mode,purpose,Visits (000s),Spend (£m)
2015,1,38,3,1,2,0.999299169,1.014101267
2015,1,38,3,1,4,0.462642998,0.006939645
2015,1,38,7,1,1,2.589208484,5.805658907
2015,1,38,7,1,3,2.220637918,6.242649436
2015,1,38,7,1,2,1.641819626,3.046333551
2015,1,38,14,1,1,2.052480936,1.311701223
2015,1,38,14,1,3,0.570208073,2.047646523
2015,1,38,14,1,2,2.036301076,2.714815915
2015,1,38,15,1,1,5.542973936,9.939463794
2015,1,38,15,1,2,8.967522174,6.982815802
2015,1,38,15,1,5,0.534487009,1.942325711
2015,1,28,3,1,3,0.514845014,0.018019576
2015,1,28,3,1,2,1.615692258,0.475937724
2015,1,28,3,1,4,0.49772501,0.234926194
2015,1,28,3,2,2,1.539702058,0.153970197
2015,1,28,7,1,1,0.893805981,1.26473546
2015,1,28,7,1,3,1.44994697,2.256308019
2015,1,28,7,1,2,1.011700004,0.373539103
2015,1,28,14,1,1,0.554445982,0.932578146
2015,1,28,14,1,3,2.051983953,5.698664281
2015,1,28,14,1,2,1.937846854,1.522862159
2015,1,28,15,1,1,0.582845092,0.30370155
2015,1,28,15,1,3,0.804657996,1.364053875
2015,1,28,15,1,2,5.432635888,5.662451989
2015,2,5,0,1,3,8.612848163,0.441553846
2015,2,5,0,1,2,1.017526031,0.076314449
2015,2,5,0,3,1,3.495848894,0.250535847
2015,2,5,0,3,3,1.165282965,0
2015,2,5,0,3,2,1.165282965,0
2015,2,5,0,3,4,2.330565929,0.209750935
2015,2,5,0,2,1,17.05413073,1.259436779
2015,2,5,0,2,3,23.85969704,0.856377621
2015,2,5,0,2,2,4.969169974,0.065174835
2015,2,5,0,2,4,6.683271885,1.210174402
2015,2,5,3,1,1,6.964941025,2.537589324
2015,2,5,3,1,3,30.93960059,17.42774221
2015,2,5,3,1,2,6.498303771,0.530767825
2015,2,5,3,1,4,4.713142991,1.418243736
2015,2,5,3,3,1,29.27812688,5.097158568
2015,2,5,3,3,3,6.097082496,0.638680235
2015,2,5,3,3,2,7.912818581,1.113988382
2015,2,5,3,3,4,5.455192566,1.267599165
2015,2,5,3,2,1,65.44369346,15.56386927
2015,2,5,3,2,3,28.09104985,8.481404966
2015,2,5,3,2,2,14.54302275,2.846630767
2015,2,5,3,2,4,4.772541404,0.851147532
2015,2,5,7,1,1,3.787531257,1.880672328
2015,2,5,7,1,3,2.59106791,1.615039438
2015,2,5,7,1,2,7.35868609,1.068106906
2015,2,5,7,3,1,26.72329576,8.717384823
2015,2,5,7,3,2,4.434475154,0.700301309
2015,2,5,7,3,5,0.227464005,0.083934218
2015,2,5,7,2,1,21.11432499,7.423690408
2015,2,5,7,2,2,12.29736984,5.63989687
2015,2,5,14,1,2,4.522643685,2.411069214
2015,2,5,14,3,1,5.493913203,3.931245096
2015,2,5,14,3,3,1.219416499,0.12390396
2015,2,5,14,3,2,1.48447454,0.641477115
2015,2,5,14,2,1,1.05138433,0.558899224
2015,2,5,14,2,3,2.600007117,0.178717356
2015,2,5,14,2,2,1.056504726,0.131126329
2015,2,5,15,1,1,0.593976736,0.426281244
2015,2,5,15,1,2,1.0220052,0.044805083
2015,2,5,15,3,1,0.417981252,0.330720305
2015,2,5,15,3,2,1.759267211,3.686953545
2015,2,5,15,3,4,1.363798141,0.765920937
2015,2,5,15,2,2,2.483084321,2.383288711
2015,2,5,15,2,5,1.687268972,3.609068394
2015,2,1,0,1,1,1.792456001,0.539988833
2015,2,1,0,1,3,18.25539699,1.056698119
2015,2,1,0,1,2,0.451516002,0.038378861
2015,2,1,0,1,4,0.975090981,0.034128185
2015,2,1,0,3,1,34.46171835,0.801089658
2015,2,1,0,3,3,8.966688156,0.281329839
2015,2,1,0,3,4,3.362508059,0.065008488
2015,2,1,0,2,1,41.69415104,5.944451852
2015,2,1,0,2,3,48.68573242,1.989013394
2015,2,1,0,2,2,1.745234966,0.01149975
2015,2,1,0,2,4,2.601577044,1.696385913
2015,2,1,3,1,1,79.22450948,23.2143728
2015,2,1,3,1,3,51.93896538,22.45321383
2015,2,1,3,1,2,33.20903531,6.05150694
2015,2,1,3,1,4,17.76347691,2.0932407
2015,2,1,3,3,1,57.15800488,10.3379914
2015,2,1,3,3,3,16.34943944,1.136582892
2015,2,1,3,3,2,13.34260461,3.191099264
2015,2,1,3,3,4,1.457399368,0.227116287
2015,2,1,3,2,1,139.6201356,29.6493626
2015,2,1,3,2,3,53.10798144,16.35421537
2015,2,1,3,2,2,60.85882396,7.853796514
2015,2,1,3,2,4,8.281731606,0.947307233
2015,2,1,7,1,1,97.57515329,42.31529207
2015,2,1,7,1,3,14.57792175,9.487180375
2015,2,1,7,1,2,46.75368533,8.855750549
2015,2,1,7,1,5,0.715067983,0.275301188
2015,2,1,7,1,4,1.324719071,0.151323095
2015,2,1,7,3,1,108.4573511,32.37256098
2015,2,1,7,3,3,13.10172457,2.949912168
2015,2,1,7,3,2,14.15779734,3.748256091
2015,2,1,7,3,4,0.765228808,0.353834003
2015,2,1,7,2,1,88.41903603,27.24688024
2015,2,1,7,2,3,12.9685111,8.259033505
2015,2,1,7,2,2,35.30158079,6.835170207
2015,2,1,7,2,5,5.537332058,2.127006054
2015,2,1,14,1,1,10.89655876,8.742078096
2015,2,1,14,1,3,6.005567133,4.850183927
2015,2,1,14,1,2,12.67172331,1.918739837
2015,2,1,14,1,4,1.986577868,0.953527719
2015,2,1,14,3,1,12.83775884,5.254116111
2015,2,1,14,3,2,11.04022524,5.296676788
2015,2,1,14,3,4,1.970465541,1.025013685
2015,2,1,14,2,1,5.98666507,10.71511941
2015,2,1,14,2,3,3.665844679,1.133579493
2015,2,1,14,2,2,12.05203491,4.831793714
2015,2,1,14,2,4,0.653105021,0.157034338
2015,2,1,15,1,1,5.83628279,4.811286598
2015,2,1,15,1,3,5.379558504,14.76662481
2015,2,1,15,1,2,5.450397849,4.605747193
2015,2,1,15,1,5,4.302683949,6.121580601
2015,2,1,15,3,1,6.971233845,5.214509189
2015,2,1,15,3,2,8.156933963,3.461068407
2015,2,1,15,3,5,3.371073008,33.15474391
2015,2,1,15,3,4,1.760322571,1.953492641
2015,2,1,15,2,1,2.394149303,1.331648707
2015,2,1,15,2,5,1.622992039,0.243448794
2015,2,2,0,1,1,6.63559407,0.51649573
2015,2,2,0,1,3,24.18994421,3.604595505
2015,2,2,0,1,2,2.346959054,0.778480485
2015,2,2,0,1,4,1.363023043,0.111767888
2015,2,2,0,3,1,24.36808723,1.514328064
2015,2,2,0,3,3,3.751932964,0.320887715
2015,2,2,0,3,2,0.186514005,0.006154962
2015,2,2,0,3,4,0.186514005,0.105193898
2015,2,2,0,2,1,2.976988077,0.108216949
2015,2,2,3,1,1,110.7776069,36.32911906
2015,2,2,3,1,3,119.2356689,38.7633413
2015,2,2,3,1,2,55.24063182,14.71487491
2015,2,2,3,1,5,1.363023043,0.701956868
2015,2,2,3,1,4,9.193503439,1.76174508
2015,2,2,3,3,1,51.92416379,12.52775165
2015,2,2,3,3,3,15.67539416,1.848219648
2015,2,2,3,3,2,6.616257921,1.255431764
2015,2,2,3,2,1,2.846009493,0.560591966
2015,2,2,3,2,3,17.04720116,9.067131255
2015,2,2,3,2,2,4.38361299,0.49224031
2015,2,2,3,2,4,1.037299991,0.414920002
2015,2,2,7,1,1,171.4533843,85.11523762
2015,2,2,7,1,3,29.51656991,19.31088251
2015,2,2,7,1,2,78.26665613,17.46874933
2015,2,2,7,1,5,2.263688028,1.209630013
2015,2,2,7,1,4,3.320349336,1.979438044
2015,2,2,7,3,1,105.3563004,49.39022581
2015,2,2,7,3,3,17.44456196,2.566034542
2015,2,2,7,3,2,13.07022893,3.63969625
2015,2,2,7,3,4,1.374986991,0.052037407
2015,2,2,7,2,1,7.085523725,3.341234207
2015,2,2,7,2,2,4.38361299,1.178740099
2015,2,2,14,1,1,51.08540374,39.32086495
2015,2,2,14,1,3,5.989795685,4.174900206
2015,2,2,14,1,2,21.4739148,14.02110427
2015,2,2,14,1,5,0.705784976,0.665555239
2015,2,2,14,3,1,31.99186265,19.82621494
2015,2,2,14,3,3,2.295811892,0.459162414
2015,2,2,14,3,2,7.66477707,1.999450959
2015,2,2,14,3,4,0.977894023,0.741067581
2015,2,2,14,2,1,7.026708722,3.860022902
2015,2,2,14,2,2,4.38361299,0.799511343
2015,2,2,14,2,4,0.812649012,0.548538089
2015,2,2,15,1,1,2.662375569,2.538152397
2015,2,2,15,1,3,5.274665475,10.02620059
2015,2,2,15,1,2,6.634700179,3.473663218
2015,2,2,15,1,5,3.58574295,8.933524311
2015,2,2,15,1,4,1.340315223,5.252198488
2015,2,2,15,3,1,10.78364059,13.18520647
2015,2,2,15,3,3,1.420310989,1.450915303
2015,2,2,15,3,2,5.037584007,0.700720198
2015,2,2,15,3,5,1.207839966,3.383159876
2015,2,2,15,3,4,1.348080039,1.573209405
2015,2,2,15,2,1,2.846009493,2.538639963
2015,2,2,15,2,2,2.074599981,3.06107235
2015,2,2,15,2,5,1.037299991,3.268532276
2015,2,9,0,1,3,11.69831902,0.712697947
2015,2,9,0,1,4,1.072600007,0.042904001
2015,2,9,0,3,1,4.931680202,0.114661563
2015,2,9,0,2,3,4.452209949,0
2015,2,9,3,1,1,91.01417994,32.11866033
2015,2,9,3,1,3,53.35469526,27.10206512
2015,2,9,3,1,2,39.66798699,8.602652177
2015,2,9,3,1,5,1.696030676,0.700589627
2015,2,9,3,1,4,8.413067997,1.64206157
2015,2,9,3,3,1,1.232920051,0.184937999
2015,2,9,3,3,3,2.465840101,0.018493799
2015,2,9,7,1,1,113.7690635,46.24541597
2015,2,9,7,1,3,23.99916929,21.12148172
2015,2,9,7,1,2,43.53624293,11.35008619
2015,2,9,7,1,5,4.116451502,1.642520159
2015,2,9,7,1,4,8.179487288,4.103660926
2015,2,9,7,3,1,0.279978991,0.140269473
2015,2,9,7,3,2,2.750905037,3.06234622
2015,2,9,7,2,3,1.785290956,0.983695328
2015,2,9,14,1,1,11.32467008,5.729057014
2015,2,9,14,1,3,2.75676924,2.373166412
2015,2,9,14,1,2,7.463653564,2.135549426
2015,2,9,14,1,5,1.144041777,0.229200184
2015,2,9,15,1,1,5.53104341,4.250490963
2015,2,9,15,1,2,2.19315064,1.863781393
2015,2,9,15,1,5,5.303791165,28.48808336
2015,2,9,15,1,4,1.098592877,0.825143099
2015,2,9,15,3,1,0.279978991,0.420808434
2015,2,9,15,3,5,1.232920051,6.607218266
2015,2,9,15,2,1,1.785290956,0.894430816
2015,2,4,0,1,3,21.31732094,1.638387369
2015,2,4,0,1,2,0.734425008,0.069770373
2015,2,4,0,3,1,14.07439406,0.570234739
2015,2,4,0,3,3,1.296793014,0.150619194
2015,2,4,0,3,2,0.218714997,0.01093575
2015,2,4,0,3,4,3.166206032,0.296004077
2015,2,4,0,2,3,7.846228838,0.156562693
2015,2,4,0,2,2,0.978585005,0.019571699
2015,2,4,0,2,4,1.745235026,0.070625804
2015,2,4,3,1,1,60.5996713,20.54816698
2015,2,4,3,1,3,86.49764672,29.85743062
2015,2,4,3,1,2,36.18875843,6.570772719
2015,2,4,3,1,5,0.928578019,0.552503884
2015,2,4,3,1,4,9.789454013,3.241479484
2015,2,4,3,3,1,22.13924515,3.895633502
2015,2,4,3,3,3,3.21173203,0.920458307
2015,2,4,3,3,2,12.25005308,1.770222524
2015,2,4,3,3,4,4.562792093,0.365241669
2015,2,4,3,2,1,31.69067442,9.693068349
2015,2,4,3,2,3,20.59003216,4.707623297
2015,2,4,3,2,2,3.490470052,1.044432003
2015,2,4,3,2,4,0.978585005,0.048929252
2015,2,4,7,1,1,42.7895152,27.8431247
2015,2,4,7,1,3,9.935193121,7.499936029
2015,2,4,7,1,2,26.29734385,4.917557833
2015,2,4,7,1,5,0.483886003,0.018871553
2015,2,4,7,1,4,3.054463029,0.741186202
2015,2,4,7,3,1,45.78966394,15.53016551
2015,2,4,7,3,3,5.859425113,1.655345812
2015,2,4,7,3,2,6.071022049,2.004553836
2015,2,4,7,3,5,1.139101028,0.341730297
2015,2,4,7,3,4,2.241672039,2.577922821
2015,2,4,7,2,1,21.54477972,5.778757513
2015,2,4,7,2,3,3.245984077,1.379543245
2015,2,4,7,2,2,8.057819009,2.456033006
2015,2,4,14,1,1,5.324409425,4.653379232
2015,2,4,14,1,3,2.468812943,1.514807224
2015,2,4,14,1,2,6.587685674,6.768167217
2015,2,4,14,1,4,1.143407941,0.635734856
2015,2,4,14,3,1,9.930548772,4.909667917
2015,2,4,14,3,3,0.175956994,0.052787099
2015,2,4,14,3,2,5.230452076,1.449427355
2015,2,4,14,2,1,3.232349038,1.879523635
2015,2,4,15,1,1,3.386173785,2.355186313
2015,2,4,15,1,3,2.341840863,3.738824129
2015,2,4,15,1,2,0.50362885,0.255569071
2015,2,4,15,1,5,0.524587989,4.066081524
2015,2,4,15,3,1,11.13572517,9.845693517
2015,2,4,15,3,2,3.010754019,1.20631282
2015,2,4,15,2,1,1.745235026,1.989881217
2015,2,16,0,1,1,1.007665992,0.063482955
2015,2,16,0,1,3,4.602828979,0.197588982
2015,2,16,0,1,4,1.05291903,0.17373164
2015,2,16,3,1,1,42.68767744,16.62293717
2015,2,16,3,1,3,33.17484683,11.84645151
2015,2,16,3,1,2,13.60737717,3.193387528
2015,2,16,3,1,4,6.98939091,2.550230779
2015,2,16,3,3,1,0.457837999,0.01373514
2015,2,16,3,3,2,1.210695982,0.060534801
2015,2,16,3,3,4,4.677483916,0.140324522
2015,2,16,7,1,1,42.26519185,24.35787645
2015,2,16,7,1,3,9.151899517,4.549801871
2015,2,16,7,1,2,23.95456403,7.498149436
2015,2,16,7,1,5,1.05291903,0.571735024
2015,2,16,7,1,4,2.799981028,1.12515492
2015,2,16,7,3,1,8.932709873,3.590168819
2015,2,16,7,3,3,2.421391964,1.464942217
2015,2,16,14,1,1,3.571244955,1.629246876
2015,2,16,14,1,2,5.047436059,2.394655824
2015,2,16,14,1,5,1.007665992,3.642712593
2015,2,16,14,3,1,0.190033004,0.360112548
2015,2,16,14,3,2,0.236212,0.142435834
2015,2,16,15,1,1,1.457100153,0.608530521
2015,2,16,15,1,3,2.133512378,7.354532242
2015,2,16,15,1,2,0.719102025,0.514157951
2015,2,25,0,1,3,0.491647005,0.105704106
2015,2,25,3,1,1,5.009541869,1.564712137
2015,2,25,3,1,3,5.087086618,3.960162192
2015,2,25,3,1,2,2.841447413,0.442557571
2015,2,25,3,1,4,0.647687018,0.009715305
2015,2,25,3,3,3,3.397293091,0.370304946
2015,2,25,7,1,1,12.76886714,5.926236033
2015,2,25,7,1,3,3.52103734,2.695182204
2015,2,25,7,1,2,7.425667405,3.73871427
2015,2,25,7,1,4,1.266288042,0.474857986
2015,2,25,14,1,1,3.119534254,1.449160099
2015,2,25,14,1,2,3.154253006,0.953620359
2015,2,25,15,1,1,0.70362848,0.50792104
2015,2,25,15,1,2,3.716816068,2.046770605
2015,2,25,15,1,4,0.906763971,1.827129483
2015,2,10,0,1,3,4.937634885,0.10255291
2015,2,10,3,1,1,95.36374968,29.69547564
2015,2,10,3,1,3,53.3587563,31.99407235
2015,2,10,3,1,2,42.20859385,8.295892191
2015,2,10,3,1,5,0.46074301,0.139212266
2015,2,10,3,1,4,5.133816957,1.009515862
2015,2,10,3,3,1,2.264862061,0.527712822
2015,2,10,3,3,3,7.945471048,0.611588027
2015,2,10,3,3,4,0.319265991,0.019155961
2015,2,10,3,2,1,2.413742959,0.546239659
2015,2,10,3,2,3,7.296260834,0.26856339
2015,2,10,7,1,1,110.791293,54.21180327
2015,2,10,7,1,3,16.18047154,10.86624651
2015,2,10,7,1,2,82.44597235,19.15824169
2015,2,10,7,1,5,2.177326679,1.313765407
2015,2,10,7,1,4,1.346511006,1.366708636
2015,2,10,7,3,3,1.13243103,0.032840498
2015,2,10,7,2,1,1.639060974,0.163906097
2015,2,10,14,1,1,20.54475152,12.18861462
2015,2,10,14,1,3,4.746211231,8.284140676
2015,2,10,14,1,2,32.55123782,7.134066326
2015,2,10,14,1,5,0.46074301,1.159403324
2015,2,10,15,1,3,5.000056446,6.370957285
2015,2,10,15,1,2,16.84605408,6.083681027
2015,2,10,15,1,5,9.442778349,29.09333751
2015,2,10,15,1,4,4.003340006,8.901369214
2015,2,10,15,3,2,2.264862061,0
2015,2,23,0,1,3,0.414140999,0.031474717
2015,2,23,3,1,1,9.541839153,2.081942863
2015,2,23,3,1,3,11.97085416,8.789132701
2015,2,23,3,1,2,14.95989951,2.519622385
2015,2,23,3,1,4,2.150328994,0.7558477
2015,2,23,3,3,3,2.286119938,0
2015,2,23,3,2,3,2.75227499,0
2015,2,23,7,1,1,11.14889115,2.463526055
2015,2,23,7,1,3,2.970470071,7.19074744
2015,2,23,7,1,2,18.10407916,6.132256135
2015,2,23,7,1,4,1.393248975,0.397459336
2015,2,23,14,1,1,3.585662603,3.760370284
2015,2,23,14,1,3,0.875767171,1.769103885
2015,2,23,14,1,2,12.6951862,4.334362069
2015,2,23,15,1,3,1.326485574,2.840999931
2015,2,23,15,1,5,1.393248975,1.766334981
2015,2,24,0,1,3,0.565958023,0.042446852
2015,2,24,3,1,1,7.13165465,3.712187424
2015,2,24,3,1,3,9.074312091,3.855519379
2015,2,24,3,1,2,3.761642873,0.554351136
2015,2,24,3,1,4,2.474858075,0.405111002
2015,2,24,3,3,3,1.935669065,0.177683666
2015,2,24,7,1,1,18.82712936,9.231920913
2015,2,24,7,1,3,2.242018819,1.23671335
2015,2,24,7,1,2,11.37498701,3.500980921
2015,2,24,7,1,5,1.339055985,0.667806447
2015,2,24,7,1,4,1.059878737,0.350599565
2015,2,24,14,1,1,5.032459915,10.97526884
2015,2,24,14,1,2,2.872235835,3.318381384
2015,2,24,14,1,4,0.767469406,0.162441894
2015,2,24,14,3,4,0.299053133,0.980015576
2015,2,24,15,1,3,0.411590248,1.248945117
2015,2,24,15,1,5,0.654114008,1.972153664
2015,2,24,15,1,4,1.599555671,0.848439157
2015,2,24,15,3,3,1.904631734,0
2015,2,20,0,1,1,1.513357997,0.09100971
2015,2,20,0,1,3,2.929120004,0.27003634
2015,2,20,3,1,1,63.69550914,32.35533541
2015,2,20,3,1,3,35.18530536,25.85899545
2015,2,20,3,1,2,16.7680679,6.751423141
2015,2,20,3,1,4,22.56121805,10.19371712
2015,2,20,3,3,1,0.432402998,0.086913005
2015,2,20,3,2,1,0.998156011,1.013128281
2015,2,20,3,2,2,1.655130982,0.415437877
2015,2,20,7,1,1,53.81622946,24.67765408
2015,2,20,7,1,3,9.165138721,93.90953007
2015,2,20,7,1,2,32.86872494,9.804232411
2015,2,20,7,1,5,2.264667988,1.392514467
2015,2,20,7,1,4,5.94955498,4.442008555
2015,2,20,7,3,1,1.143059969,0.344061047
2015,2,20,14,1,1,3.231512278,2.594306663
2015,2,20,14,1,3,1.016848564,0.3179591
2015,2,20,14,1,2,7.971503377,2.317411039
2015,2,20,14,1,5,1.166496038,0.484095842
2015,2,20,14,1,4,0.546184003,0.13381508
2015,2,20,15,1,1,0.59924233,0.742203593
2015,2,20,15,1,3,0.604284108,0.158961326
2015,2,20,15,1,2,2.875908673,1.212524652
2015,2,20,15,1,5,0.565958023,1.140405416
2015,2,20,15,2,2,0.781983018,0.392555475
2015,2,39,0,1,3,0.908488989,0.031797115
2015,2,39,3,1,1,18.87974936,6.596254587
2015,2,39,3,1,3,5.406922132,3.547812164
2015,2,39,3,1,2,0.973053992,0.211547397
2015,2,39,3,1,4,2.987495959,1.308757238
2015,2,39,7,1,1,16.04951569,8.73573672
2015,2,39,7,1,3,5.659303635,4.746346727
2015,2,39,7,1,2,7.437897921,2.764180429
2015,2,39,7,1,4,1.092368007,0.701846421
2015,2,39,7,2,4,0.781983018,0.234594896
2015,2,39,14,1,1,1.917793959,1.431970835
2015,2,39,14,1,3,2.496057302,2.433480734
2015,2,39,15,1,1,4.167908043,8.560792595
2015,2,39,15,1,2,2.060289979,0.879141405
2015,2,39,15,3,1,2.286118984,2.286118984
2015,2,6,0,1,1,4.409360051,0.401353866
2015,2,6,0,1,3,30.50406939,2.947263187
2015,2,6,0,1,2,8.984241068,0.756629214
2015,2,6,0,1,4,6.446427107,0.769152459
2015,2,6,0,3,1,2.165155888,0.020568982
2015,2,6,0,3,3,4.483344078,0.056041799
2015,2,6,0,3,2,1.882630944,0.943198144
2015,2,6,0,3,4,1.082577944,0.173212484
2015,2,6,3,1,1,105.585294,32.85749356
2015,2,6,3,1,3,100.2633172,41.48832221
2015,2,6,3,1,2,121.8852031,23.55922148
2015,2,6,3,1,4,37.31338781,7.302403046
2015,2,6,3,3,1,7.295520663,1.396021724
2015,2,6,3,3,3,4.425092936,1.782014057
2015,2,6,3,3,2,11.29232195,3.444374302
2015,2,6,3,3,4,13.79098833,1.917127129
2015,2,6,3,2,1,1.622992039,0.089264557
2015,2,6,3,2,2,1.654047012,0.219123691
2015,2,6,7,1,1,24.50086638,7.389829829
2015,2,6,7,1,3,10.42347574,6.757212132
2015,2,6,7,1,2,44.84057996,10.25931138
2015,2,6,7,1,5,1.137002021,0.861392856
2015,2,6,7,1,4,2.962535083,0.767260477
2015,2,6,7,3,1,21.20327687,9.25263904
2015,2,6,7,3,3,2.799451113,0.699862778
2015,2,6,7,3,2,13.4290818,3.070955329
2015,2,6,7,2,1,1.622992039,0.324598402
2015,2,6,14,1,1,0.699301302,0.715590358
2015,2,6,14,1,3,1.234750122,0.582416147
2015,2,6,14,1,2,27.13061768,8.983815601
2015,2,6,14,3,1,5.130364895,2.740713824
2015,2,6,14,3,3,2.165155888,2.167321205
2015,2,6,14,3,2,8.727980375,1.620322227
2015,2,6,15,1,3,3.148423731,3.031805962
2015,2,6,15,1,2,1.276535064,0.35091212
2015,2,6,15,3,1,1.082577944,0.542371571
2015,2,6,15,3,2,2.638620734,0.963988535
2015,2,6,0,3,1,7.638999939,4.109782219
2015,2,6,0,3,3,22.78300095,15.97088337
2015,2,6,0,3,2,19.91796303,8.114430428
2015,2,6,0,3,4,8.001000404,3.280410051
2015,2,45,3,1,1,2.686053634,1.614746414
2015,2,45,3,1,3,14.04396665,13.00926772
2015,2,45,3,1,2,7.359956205,10.46421655
2015,2,45,3,3,3,2.304746985,0.506375551
2015,2,45,7,1,1,9.175203443,6.271938115
2015,2,45,7,1,3,5.518847376,3.345080376
2015,2,45,7,1,2,0.703421474,0.472115666
2015,2,45,7,1,5,0.683912992,0.488997787
2015,2,45,7,1,4,0.683912992,1.036128163
2015,2,45,14,1,1,2.881994605,0.773869563
2015,2,45,14,1,2,2.97557652,1.340858212
2015,2,45,14,3,3,1.161687016,0.1161687
2015,2,45,15,1,2,0.844107985,2.316827297
2015,2,11,0,1,1,0.692467988,0.045010421
2015,2,11,0,1,3,15.13068712,2.663862158
2015,2,11,0,1,4,0.800804019,0.01201206
2015,2,11,3,1,1,56.65157497,25.07600056
2015,2,11,3,1,3,27.29077366,13.08759757
2015,2,11,3,1,2,22.71152478,6.668381743
2015,2,11,3,1,5,1.17658484,0.237084955
2015,2,11,3,1,4,8.209200621,2.547099653
2015,2,11,3,3,1,2.607178926,1.007975006
2015,2,11,7,1,1,27.65820414,18.94131844
2015,2,11,7,1,3,10.05724794,6.059520245
2015,2,11,7,1,2,16.21754271,5.666958131
2015,2,11,7,1,4,1.739115298,1.644624144
2015,2,11,7,3,1,3.226374954,1.812346816
2015,2,11,7,3,2,1.165282965,0.291320741
2015,2,11,7,2,1,1.687268972,0.506180704
2015,2,11,14,1,1,5.86155355,5.178176254
2015,2,11,14,1,2,7.921038985,3.14952255
2015,2,11,14,1,5,0.904663324,0.267079026
2015,2,11,14,3,1,0.933052018,0.753541775
2015,2,11,14,3,2,0.492171004,0.157368597
2015,2,11,15,1,3,1.073052049,0.659394622
2015,2,11,15,1,2,1.282159686,0.046332642
2015,2,11,15,1,5,2.623112798,4.213717818
2015,2,11,15,1,4,0.921304882,0.855981648
2015,2,11,15,3,1,2.349555969,7.607504487
2015,2,11,15,3,3,1.165282965,0.407849044
2015,2,11,15,3,2,0.227464005,0.113732003
2015,2,12,0,1,3,1.692918062,0.121408394
2015,2,12,3,1,1,48.62379724,25.39542489
2015,2,12,3,1,3,33.11671782,15.32847159
2015,2,12,3,1,2,12.76283306,2.830338101
2015,2,12,3,1,4,8.792151183,5.016209442
2015,2,12,7,1,1,40.00380224,24.78504741
2015,2,12,7,1,3,11.2603389,8.079972044
2015,2,12,7,1,2,15.47554886,5.824303504
2015,2,12,7,1,4,3.693202734,2.705809534
2015,2,12,14,1,1,2.587674379,1.862162143
2015,2,12,14,1,3,1.649492204,5.086287796
2015,2,12,14,1,2,8.742233038,1.944250718
2015,2,12,14,3,1,2.286118984,0.919019818
2015,2,12,15,1,1,2.420097828,4.460247517
2015,2,12,15,1,2,0.998525023,0.414387882
2015,2,12,15,1,5,0.546184003,4.377664566
2015,2,35,0,3,3,1.255143046,0
2015,2,35,3,1,1,14.35826278,4.380855776
2015,2,35,3,1,3,10.9122268,4.419752266
2015,2,35,3,1,2,3.963324547,0.394726153
2015,2,35,3,3,1,2.515962124,0.328584909
2015,2,35,3,3,3,20.33269978,2.867089637
2015,2,35,3,2,1,4.393972874,0.504328786
2015,2,35,3,2,3,14.75924271,5.755333424
2015,2,35,7,1,1,9.479787648,3.554914936
2015,2,35,7,1,3,4.68799293,4.953551948
2015,2,35,7,1,2,10.55148792,4.675717421
2015,2,35,7,3,1,14.09681056,6.201762974
2015,2,35,7,3,3,2.556962729,1.1816324
2015,2,35,7,3,4,1.278481364,0.064219147
2015,2,35,14,1,1,0.597116292,0.356091172
2015,2,35,14,1,2,1.098196268,0.227077037
2015,2,35,14,1,4,1.045691013,0.190315768
2015,2,35,14,2,3,0.860589564,0.276659876
2015,2,35,14,2,2,1.721179128,0.259368651
2015,2,35,15,1,1,1.045691013,1.728527188
2015,2,35,15,1,2,1.974972427,0.210207583
2015,2,35,15,3,1,5.031924248,2.231849849
2015,2,35,15,3,2,1.257981062,0.041705009
2015,2,35,15,2,1,1.296010852,2.27419734
2015,2,14,0,1,3,1.242887974,0.049715519
2015,2,14,0,3,3,3.826790929,0
2015,2,14,3,1,1,8.812605858,1.768473968
2015,2,14,3,1,3,29.1982376,8.749925271
2015,2,14,3,1,2,31.82995856,4.315816315
2015,2,14,3,1,4,3.625506043,0.736335695
2015,2,14,3,3,1,1.257981062,0.250230044
2015,2,14,3,3,3,121.3606925,2.280978225
2015,2,14,3,3,2,2.713479742,0.120945983
2015,2,14,3,3,4,1.257981062,0.006318941
2015,2,14,3,2,1,11.01590836,1.061706118
2015,2,14,3,2,3,19.77590156,0.778052779
2015,2,14,7,1,1,28.02327561,10.03703144
2015,2,14,7,1,3,10.20384026,6.735407762
2015,2,14,7,1,2,84.81578648,30.61121528
2015,2,14,7,1,5,1.040186048,0.63971436
2015,2,14,7,1,4,1.942566991,0.439010844
2015,2,14,7,3,1,11.8109535,3.037988752
2015,2,14,7,3,3,13.91979289,1.356456552
2015,2,14,7,3,2,1.278481364,0.096328728
2015,2,14,7,3,5,1.257981062,0.947841108
2015,2,14,7,2,1,7.981707096,0.986510724
2015,2,14,7,2,3,1.7828933,1.823363662
2015,2,14,7,2,2,1.098493218,0.110356405
2015,2,14,14,1,1,4.837177813,3.225784726
2015,2,14,14,1,2,21.36602366,3.253388694
2015,2,14,14,3,3,1.257981062,0.068244562
2015,2,14,14,3,2,1.45549868,0.335789964
2015,2,14,14,2,3,3.565787554,2.092032671
2015,2,14,14,2,2,1.098493218,0.220712811
2015,2,14,15,1,3,5.51122576,8.905896455
2015,2,14,15,1,2,7.440167367,1.566536844
2015,2,14,15,1,4,1.341202974,1.011267066
2015,2,14,15,3,3,3.773943186,0.917510152
2015,2,14,15,3,2,1.45549868,0.112324663
